dev_id,car_type,obs_days,total_drop_pct,current_retention,avg_payload_stress,daily_slope,data_source,annual_rate,calibrated_retention
V003AL0003,IONIQ5_LONGRANGE,375,2.8384309591923653,102.83843095919237,0.9570401831767724,0.026615080890961457,BW,9.714504525200931,102.77679246076805
V003BA0005,IONIQ5_LONGRANGE,453,-1.0494649691719076,98.95053503082809,1.031786524438498,-0.0034972742523755166,BW,-1.2765051021170635,98.93398608846152
V003BA0012,IONIQ5_LONGRANGE,446,-9.482581109514953,90.51741889048505,1.0236080759117452,-0.00380326957076141,BW,-1.3881933933279147,90.4061390874484
V003BF0002,IONIQ5_LONGRANGE,474,-3.4647326419501923,96.53526735804981,0.9834071619348904,-0.006794879389203531,BW,-2.4801309770592885,96.56413247128522
V003BL0001,IONIQ5_LONGRANGE,287,-1.4391129570321226,98.56088704296788,1.0666833382793355,0.03592498332932171,BW,13.112618915202424,98.51367891390093
V003CA0001,IONIQ5_LONGRANGE,286,-0.3147925911422931,99.6852074088577,1.1058557859992137,0.023985335439081164,BW,8.754647435264625,99.66896512504242
V004AK0000,EV6_LONGRANGE,469,-0.8495578187709043,99.1504421812291,1.2467931156858352,-0.0008802889016150114,BW,-0.32130544908947917,99.0513846694311
V004AK0001,EV6_LONGRANGE,686,0.8639771698352234,100.86397716983522,1.0198764449764952,0.008938693596420704,BW,3.262623162693557,100.8725213192466
V004AL0000,EV6_LONGRANGE,686,-8.018788947954448,91.98121105204555,1.077474646470494,-0.008142124976434649,BW,-2.971875616398647,91.67637869734533
V004BA0001,EV6_LONGRANGE,494,4.0222009998827275,104.02220099988273,0.9382843012454081,0.03080634546022231,BW,11.244316092981144,103.89610806869018
V004BA0003,EV6_LONGRANGE,490,10.75955355149965,110.75955355149965,0.9430407473841828,0.026617260516780074,BW,9.715300088624726,110.44863313025621
V004BA0019,EV6_LONGRANGE,369,-2.3119901948992663,97.68800980510073,0.9174051841343311,-0.0037228716339157307,BW,-1.3588481463792417,97.78554640991679
V004BA0020,EV6_LONGRANGE,370,-3.711699312700361,96.28830068729964,0.9890728780214342,-0.010479466429525684,BW,-3.8250052467768745,96.30863548565975
V004BA0021,EV6_LONGRANGE,334,7.770127599743674,107.77012759974367,0.9634376479166449,0.014308401345300927,BW,5.222566491034838,107.62675784263021
V004BA0025,EV6_LONGRANGE,222,1.9117432887294967,101.9117432887295,0.9498365081799716,0.006970349726172081,BW,2.5441776500528093,101.86317652361372
V004BA0027,EV6_LONGRANGE,587,-4.891222488908767,95.10877751109123,0.9858117547726566,0.005226327670203386,BW,1.907609599624236,95.14360040335725
V004BA0030,EV6_LONGRANGE,484,8.218210598848529,108.21821059884853,1.088402689417788,0.02909925872786919,BW,10.621229435672255,108.57377474634669
V004BB0000,EV6_LONGRANGE,314,-10.939369740445443,89.06063025955456,1.0374603326738316,-0.04038521315870713,BW,-14.740602802928102,88.85761779403944
V004BE0002,EV6_LONGRANGE,489,1.3275307020168583,101.32753070201686,0.9575284743912051,0.016885270869343973,BW,6.16312386731055,101.29903371445411
V004BE0004,EV6_LONGRANGE,407,-2.0554694733264824,97.94453052667352,0.9320559790714109,0.0031010467948726817,BW,1.1318820801285288,98.01558715448922
V004BE0005,EV6_LONGRANGE,510,-6.941318720718726,93.05868127928127,1.1026998742443974,0.013509969041469378,BW,4.931138700136323,92.71095471088368
V004BE0008,EV6_LONGRANGE,497,-4.101580356225583,95.89841964377442,1.0344711300311076,-0.00018382362212697743,BW,-0.06709562207634677,95.82832552694441
V004BE0009,EV6_LONGRANGE,447,-8.145911716098155,91.85408828390185,1.0419905956830264,0.007194984506156285,BW,2.626169344747044,91.68482107723533
V004BE0011,EV6_LONGRANGE,494,-12.362478424487861,87.63752157551214,1.0952470343388736,0.011941351162031148,BW,4.358593174141369,87.06216555272245
V004BF0002,EV6_LONGRANGE,483,-1.6007669521703605,98.39923304782964,0.9398628645823652,0.008143671554361217,BW,2.972440117341844,98.44811207178574
V004BF0003,EV6_LONGRANGE,304,-4.642789760659667,95.35721023934033,0.9404227936723757,0.005695280136036108,BW,2.0787772496531796,95.49763612269945
V004BF0006,EV6_LONGRANGE,282,0.22334526979439318,100.2233452697944,0.888274518012455,0.05327006644908066,BW,19.44357425391444,100.21049915696551
V004BG0000,EV6_LONGRANGE,228,-6.119195484628719,93.88080451537128,0.9445367935977076,-0.0270327312971307,BW,-9.866946923452705,94.05292017992076
V004BG0004,EV6_LONGRANGE,410,-1.1066438863572898,98.89335611364271,0.9945184931536164,-0.0001718728934499399,BW,-0.06273360610922807,98.89639331949802
V004BG0006,EV6_LONGRANGE,268,-14.386631345159145,85.61336865484085,1.179269103148202,-0.04794772535726275,BW,-17.500919755400904,84.37695890581236
V004BH0001,EV6_LONGRANGE,410,-1.1406238276469907,98.85937617235301,0.9133048420228282,0.006827234559666741,BW,2.4919406142783602,98.90994020976666
V004BH0002,EV6_LONGRANGE,245,-10.673031241041244,89.32696875895876,0.9453837032002365,-0.03726607289455968,BW,-13.602116606514283,89.62252164008251
V004BI0000,EV6_LONGRANGE,237,6.4906759527656845,106.49067595276568,1.0654956821436974,0.035390556263270846,BW,12.917553036093858,106.69986072135794
V004BI0001,EV6_LONGRANGE,287,-21.56023634757031,78.43976365242969,0.8209050696397934,-0.0586156562965781,BW,-21.394714548251006,80.46560405539643
V004BI0002,EV6_LONGRANGE,332,-0.7336966081613099,99.26630339183869,0.8987523111646077,0.0054531094718310415,BW,1.99038495721833,99.30443692070503
V004BJ0000,EV6_LONGRANGE,343,9.777659284618863,109.77765928461886,1.0932084601180283,0.03368324485740569,BW,12.294384372953077,110.22318904162373
V004BL0002,EV6_LONGRANGE,286,-17.778397268395068,82.22160273160493,1.2165264312448436,-0.013937425005446712,BW,-5.08716012698805,80.39109325495411
V004CA0000,EV6_LONGRANGE,284,3.80845028555143,103.80845028555143,1.1754427210785645,0.04535015156928818,BW,16.552805322790185,104.12903939313718
V004CA0001,EV6_LONGRANGE,268,-2.924888209441903,97.0751117905581,0.9995268521157714,5.256856364724122e-05,BW,0.019187525731243046,97.07580382476036
V005CA0000,EV6,284,-6.367135560268693,93.6328644397313,1.0121566598061589,0.0007295940820843682,BW,0.26630183996079443,93.59427980010477
V007AJ0000,NIRO_LONGRANGE,706,-4.677363202237231,95.32263679776277,1.0098383066922934,0.0008132710232211668,BW,0.2968439234757259,95.29968444581299
V007AL0000,NIRO_LONGRANGE,551,-7.218029752676713,92.78197024732329,1.0291094897314086,-0.014374654288147007,BW,-5.246748815173658,92.67766727249794
V007AL0001,NIRO_LONGRANGE,548,-2.079078961067097,97.9209210389329,1.0047967053472193,8.49860624899963e-06,BW,0.0031019912808848645,97.91594063958023
V007BL0000,NIRO_LONGRANGE,202,-22.948328926915366,77.05167107308463,0.9928539139544832,-0.11574315796032845,BW,-42.24625265551989,77.13381345187905
V009BA0001,KONA_LONGRANGE,414,-5.319808062631822,94.68019193736818,1.1722932092387817,-0.03735166484449631,BW,-13.633357668241155,94.24011134697771
V009BE0001,KONA_LONGRANGE,497,-1.2574377257683835,98.74256227423162,1.0304262676030571,0.01300497291297021,BW,4.746815113234127,98.72357604375514
V009BH0000,KONA_LONGRANGE,396,-1.4210820334497214,98.57891796655028,1.0124433828455193,-0.0004164701524447722,BW,-0.15201160564234184,98.57010376749348
V009BH0001,KONA_LONGRANGE,413,-3.8027807190142653,96.19721928098573,1.117187619768109,0.010245588482855967,BW,3.739639796242428,95.98057119569177
V009BL0000,KONA_LONGRANGE,248,-22.673380701605154,77.32661929839485,0.879925654366102,-0.07832820185488033,BW,-28.58979367703132,78.73138204817582
V009BL0002,KONA_LONGRANGE,274,-6.406301124624278,93.59369887537572,1.084978986125336,0.008344556452941684,BW,3.0457631053237146,93.32704782919838
V009BL0003,KONA_LONGRANGE,288,2.632750515180234,102.63275051518023,1.0009977428583892,0.050611893832272686,BW,18.47334124877953,102.63406359174591
V009BL0004,KONA_LONGRANGE,288,-5.997275520345568,94.00272447965443,0.9764183752783248,-0.008244382791552561,BW,-3.0091997189166846,94.07385909939734
V009BL0006,KONA_LONGRANGE,302,-12.532677766013492,87.46732223398651,0.9775540206658132,-0.02403697279906366,BW,-8.773495071658235,87.6087746112173
V011AI0001,PORTER2,706,-4.218712869820266,95.78128713017973,0.9669999759464987,-0.007831785881713491,BW,-2.858601846825424,95.85147989197105
V011AK0000,PORTER2,619,-7.745001975279791,92.25499802472021,0.9081858774198015,-0.019278070157776227,BW,-7.036495607588323,92.61910707640892
V011BD0001,PORTER2,475,-1.304396711989682,98.69560328801032,1.0642108233995637,0.0027020800227704404,BW,0.9862592083112107,98.65437659876488
V011BD0002,PORTER2,501,-18.052669894583914,81.94733010541609,0.9050663822321375,-0.09127996487683594,BW,-33.31718718004512,82.8255966730154
